school,applicant
香港中文大学金融工程（CUHKSZ）硕士,"吉林大学, 测控, 大四，GPA82，雅思7"
香港大学金融学硕士,"上海交通大学, 金融学, 大四，GPA88.5，托福107，GMAT740"
香港城市大学应用经济学硕士,"天津财经大学, 信用管理, 大四，GPA90，雅思6.5"
香港城市大学营运与供应链管理硕士,"华东理工大学, 复合材料科学与工程, 大四，GPA78"
香港大学商业分析硕士,"上海财经大学, 统计, 大四，GPA3.24/4，托福108，GMAT720"
香港科技大学信息系统管理硕士,"郑州大学, 会计, 大四，GPA3.3，雅思7"
香港城市大学应用经济学硕士,"华南理工大学, 财务管理, 大四，GPA3.82，雅思7，GMAT610"
香港城市大学金融学硕士,"北京师范大学, 会计学, 大四，GPA77.84，托福99，GMAT660"
香港中文大学商业分析硕士,"西南财经大学, 人力资源管理, 大四，GPA82，雅思6.5，GMAT740"
香港科技大学经济学硕士,"清华大学, 经济与金融, 大四，GPA3.33，托福100"
香港大学商业分析硕士,"山东大学, 工商管理, 大四，GPA89，雅思7，GMAT730"
香港中文大学会计学硕士,"西南财经大学, 财务管理, 大四，GPA3.9，雅思7.5，GMAT670"
香港大学商业分析硕士,"中南大学, 金融学, 大四，GPA89.39，雅思7，GMAT710"
香港大学商业分析硕士,"南开大学, 统计学, 大四，GPA85，托福101，GRE319"
香港大学金融学硕士,"南京大学, 国际经济与贸易, 大四，GPA86，雅思7.5(6.5)，GMAT770"
香港科技大学经济学硕士,"北京某211, 经济学, 大四，GPA87.7，托福100，GMAT720"
香港中文大学市场营销硕士,"西南财经大学, 人力资源管理, 大四，GPA82，雅思6.5，GMAT740"
香港城市大学应用经济学硕士,"天津财经大学, 金融, 大四，GPA85，雅思7，GMAT680"
香港理工大学供应链物流管理硕士,"上海海事大学, 航运管理, 大四，GPA3.8，雅思6.5"
香港岭南大学人力资源管理与组织行为学硕士,"上海建桥学院, 会计国际（ACA）, 大四，GPA3.48"
香港城市大学金融学硕士,"兰州大学, 金融学, 大四，GPA83，雅思6.5"
香港科技大学经济学硕士,"南京大学, 国际经济与贸易, 大四，GPA86，雅思7.5(6)，GMAT770"
香港岭南大学电子商务与供应链管理学硕士,"加州大学河滨分校, 工商管理, 毕业半年，GPA3.31"
香港城市大学环球企业管理硕士,"湖北经济学院, 公共事业管理, 7年工作经验，GPA3.44，雅思6.5(5.5)"
香港科技大学金融数学硕士,"上海交通大学, 金融学, 大四，GPA88.5，托福107，GMAT740"
香港理工大学金融硕士（投资管理）硕士,"上海对外经贸大学, 物流管理, 大四，GPA3.7，雅思6.5/5.5，GMAT660"
香港城市大学专业会计与企业管治硕士,"上海对外经贸大学, 物流管理, 大四，GPA3.7，雅思6.5/5.5，GMAT660"
香港理工大学科技应用数学（精算及投资科学）硕士,"浙江财经大学, 应用统计, 大四，GPA89.7，托福94"
香港科技大学金融数学硕士,"上海交通大学, 金融学, 大四，GPA88.5，托福107，GMAT740"
香港浸会大学资讯科技管理硕士,"北京师范大学珠海分校, 信息管理, 大四，GPA3.4/4.0，雅思6"
香港理工大学知识及科技管理硕士,"东北师范大学, 计算机, 大四，GPA83.7，雅思6.5(5.5)"
香港城市大学金融数学与统计硕士,"四川大学, 数学与应用数学金融方向, 大四，GPA84.08，雅思6.5"
香港科技大学经济学硕士,"南京大学, 经济学, 大四，GPA85，托福96"
香港城市大学金融学硕士,"武汉大学, 金融学, 两年工作经验，GPA83，雅思7"
香港城市大学专业会计与企业管治硕士,"对外经济贸易大学, 中文, 大四，GPA80.17，雅思7，GMAT660"
香港科技大学金融科技理学硕士,"南开大学, 统计学, 大四，GPA85，托福101，GRE319"
香港中文大学商业分析硕士,"大连理工大学, 经济学, 大四，GPA90，雅思7(6)，GMAT710"
香港浸会大学应用经济学硕士,"山东师范大学, 物流管理（辅修金融）, 大四，GPA87，雅思6.5(5.5)"
香港城市大学专业会计与企业管治硕士,"天津财经大学, 信用管理, 大四，GPA90，雅思6.5"
香港城市大学专业会计与企业管治硕士,"南京审计大学, 金融学, 刚毕业，GPA88.16，雅思6.5(5.5)"
香港科技大学经济学硕士,"深圳大学, 金融, 大四，GPA4.05/4.5，雅思7(6.5)，GRE320+3.5"
香港城市大学金融数学与统计硕士,"多伦多大学, 主修统计辅修数学与经济, 已毕业，GPA3.28"
香港岭南大学人力资源管理与组织行为学硕士,"北京信息科技大学, 工商管理, 大四，GPA85，雅思6.5(5.5)"
香港科技大学金融数学硕士,"厦门大学, 金融工程, 大四，GPA89，雅思7.0，GRE319"
香港科技大学金融数学硕士,"南京大学, 金融工程, 大四，GPA90，托福97，GMAT690"
香港城市大学专业会计与企业管治硕士,"华南理工大学, 旅游管理, 六年工作经验，GPA3.3，雅思6.5/5.5，GMAT640"
香港城市大学金融数学与统计硕士,"广东财经大学, 统计学   金融双学位, 大四，GPA82/84，雅思6.5"
香港浸会大学资讯科技管理硕士,"南京邮电大学通达学院, 信息管理与信息系统, 大四，GPA83.1，雅思6.5(5.5)"
香港城市大学组织管理硕士,"东北财经大学, 工商管理, 大四，GPA86.29，雅思6.5(6)，GMAT610"
香港城市大学专业会计与企业管治硕士,"西南财经大学, 投资学, 工作两年，GPA84，雅思7"
香港城市大学金融数学与统计硕士,"兰州大学, 金融学, 大四，GPA83，雅思6.5"
香港城市大学商务资讯系统（无IT背景）硕士,"北京林业大学, 会计学, 大四，GPA83，雅思6.5"
香港城市大学专业会计与企业管治硕士,"武汉大学, 金融学, 两年工作经验，GPA83，雅思7"
香港浸会大学资讯科技管理硕士,"广东金融学院, 金融学, 两年工作经验，GPA3.39，雅思6.5"
香港中文大学房地产及旅游资产管理硕士,"北京林业大学, 旅游管理, 大四，GPA83，托福104，GMAT690"
香港中文大学经济学硕士,"上海大学, 国际经济与贸易, 大四，GPA87.78，雅思7，GMAT700"
香港中文大学经济学硕士,"中国人民大学, 国际商务, 大四，GPA3.42，雅思6.5(5.5)"
香港理工大学科技应用数学（精算及投资科学）硕士,"多伦多大学, 统计、经济双学位, 已毕业，GPA2.95"
香港中文大学金融学硕士,"中央财经大学, 国际经济与贸易, 大四，GPA87，托福101，GMAT680"
香港中文大学商业分析硕士,"上海财经大学, 信息与计算科学, 大四，GPA84，雅思7.5，GMAT710"
香港中文大学经济学硕士,"北京交通大学, 经济学, 大四，GPA87.7，托福100，GMAT720"
香港中文大学经济学硕士,"武汉大学, 财务管理, 大四，GPA90，雅思7.5(5.5)"
香港中文大学经济学硕士,"中国人民大学, 国际经济与贸易, 大四，GPA3.46，雅思7(6)，GMAT720"
香港城市大学商务资讯系统（无IT背景）硕士,"南京大学, 汉语言国际教育, 2年，GPA4.22"
香港中文大学经济学硕士,"西南财经大学, 会计学+金融学, 大四，GPA87，雅思7(6)，GRE320+3"
香港中文大学经济学硕士,"山东大学, 会计学, 大四，GPA86，雅思7，GMAT660"
香港中文大学经济学硕士,"吉林大学, 信用管理, 已毕业，GPA90，雅思7"
香港中文大学市场营销硕士,"北京林业大学, 旅游管理, 大四，GPA83，托福104，GMAT690"
香港中文大学经济学硕士,"西南财经大学, 金融, 大四，GPA81.6，雅思7"
香港中文大学经济学硕士,"西南财经大学, 经济统计, 大四，GPA3.5，雅思6.5(5.5)"
香港中文大学经济学硕士,"华南理工大学, 会计学, 大四，GPA3.74，雅思6.5"
香港理工大学专业会计硕士,"长安大学,  会计学, 大四，GPA3.16，雅思6.5"
香港理工大学专业会计硕士,"江西财经大学, 会计学（国际会计）, 17年毕业，GPA87，雅思7"
香港理工大学专业会计硕士,"中国人民大学, 会计学, 17年毕业，GPA85，雅思6.0，GMAT650"
香港浸会大学资讯科技管理硕士,"广东外语外贸大学, 电子商务, 大四，GPA82.75"
香港中文大学金融学硕士,"对外经济贸易大学, 财务管理, 大四，GPA85，雅思7，GMAT700"
香港中文大学管理学硕士,"苏州大学, 西班牙语, 大四，GPA3.6/84.99，托福107，GMAT740"
香港中文大学市场营销硕士,"苏州大学, 西班牙语, 大四，GPA3.6/84.99，托福107，GMAT740"
香港中文大学可持续旅游管理硕士,"北京林业大学, 旅游管理, 大四，GPA83，托福104，GMAT690"
香港岭南大学市场与国际企业学硕士,"广东财经大学, 旅游管理, 15年，GPA2.84，雅思6.5"
香港理工大学金融硕士（投资管理）硕士,"天津财经大学, 金融, 大四，GPA88.42，雅思7，GMAT680"
香港中文大学金融工程（CUHKSZ）硕士,"西南财经大学, 金融工程, 大四，GPA3.7，雅思6.5，GMAT580"
香港浸会大学应用经济学硕士,"广东金融学院, 金融学, 两年工作经验，GPA3.39，雅思6.5"
香港科技大学信息系统管理硕士,"上海财经大学, 信息与计算科学, 大四，GPA84.5，雅思7.5(6)，GMAT710"
香港中文大学金融学硕士,"华东理工大学, 财务管理, 大四，GPA85，雅思7，GMAT700"
香港中文大学金融学硕士,"南京大学, 国际经济与贸易, 大四，GPA86，雅思7.5(6)，GMAT770"
香港岭南大学人力资源管理与组织行为学硕士,"广东外语外贸大学, 审计学, 大四，GPA83"
香港中文大学商业分析硕士,"山东大学, 工商管理, 大四，GPA89，雅思7，GMAT720"
香港中文大学市场营销硕士,"中央财经大学, 国际经济与贸易, 大四，GPA87，托福101，GMAT680"
香港中文大学管理学硕士,"对外经济贸易大学, 国际经济与贸易, 大四，GPA85，雅思7，GMAT710"
香港中文大学市场营销硕士,"上海交通大学, 金融学, 大四，GPA80，托福97，GMAT680"
香港中文大学管理学硕士,"上海交通大学, 金融学, 大四，GPA80，托福97，GMAT680"
香港中文大学资讯与科技管理硕士,"湖南大学, 金融, 4年工作经验，GPA87.4，雅思6.5，GMAT680"
香港中文大学资讯与科技管理硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA88+，雅思7，GMAT720"
香港中文大学市场营销硕士,"对外经济贸易大学, 国际经济与贸易, 大四，GPA85，雅思7，GMAT710"
香港中文大学可持续旅游管理硕士,"中央财经大学, 社会工作, 已毕业，GPA86，雅思6.5"
香港城市大学营运与供应链管理硕士,"天津大学, 工业  辅修计算机科学, 毕业1年，GPA83，托福77"
香港浸会大学资讯科技管理硕士,"吉林大学, 包装工程, 工作2年，GPA 80.49，雅思6(5.5)"
香港科技大学商业分析硕士,"上海交通大学, 会计学, 大四，GPA83.9，雅思7"
香港中文大学市场营销硕士,"西南财经大学, 金融学, 大四，GPA3.1，雅思7，GMAT700"
香港理工大学科技应用数学（精算及投资科学）硕士,"华侨大学, 电气工程及其自动化, 5年工作经验，GPA72，雅思6.5"
香港岭南大学金融学硕士,"江西财经大学, 统计学, 4年工作，GPA81"
香港理工大学商业管理硕士,"新疆财经大学, 金融, 已毕业，GPA89，雅思6.5"
香港理工大学中国商贸管理硕士,"中国矿业大学（北京）, 化学, 大四，GPA79.81，雅思6"
香港大学公司环境治理学硕士,"多伦多大学, 环境学，环境地理双学位, 应届毕业生，GPA2.8"
香港理工大学中国商贸管理硕士,"科罗拉多大学丹佛分校, 经济学（辅修传媒）, 大四，GPA2.7"
香港中文大学管理学硕士,"南京大学, 法语, 大四，GPA84，雅思6.5，GMAT690"
香港岭南大学金融学硕士,"北京航空航天大学北海学院, 工商管理, 8年工作经验，GPA82"
香港中文大学经济学硕士,"南开大学, 新闻学, 研三，GPA90，雅思7.5(5.5)，GMAT640"
香港理工大学环球酒店业管理硕士,"天普大学, 酒店管理, 2年工作经验，GPA2.9"
香港浸会大学环球市场管理硕士,"科罗拉多大学丹佛分校, 经济学（辅修传媒）, 大四，GPA2.7"
香港城市大学商务资讯系统（无IT背景）硕士,"吉林大学, 包装工程, 工作2年，GPA 80.49，雅思6(5.5)"
香港理工大学专业会计硕士,"同济大学, 物流管理, 已毕业，GPA80.42，雅思6.5"
香港理工大学科技应用数学（精算及投资科学）硕士,"中国矿业大学（徐州）, 统计学, 大四，GPA3.37，雅思6(5.5)"
香港科技大学金融数学硕士,"浙江大学, 数学与应用数学, 大四，GPA82.62，托福86，GRE318+3.0"
香港科技大学金融数学硕士,"四川大学, 金融工程, 大四，GPA88，雅思6.5"
香港岭南大学金融学硕士,"华侨大学, 电气工程及其自动化, 工作五年，GPA72，雅思6.5"
香港中文大学可持续旅游管理硕士,"中山大学, 旅游管理, 大四，GPA86，雅思6.5"
香港理工大学供应链物流管理硕士,"广东外语外贸大学, 物流管理, 大四，GPA3.0，雅思6.5"
香港理工大学科技应用数学（精算及投资科学）硕士,"北京林业大学, 数学与应用数学, 大四，GPA82.5，雅思6"
香港科技大学经济学硕士,"中央财经大学, 国际经济与贸易和金融风险管理, 大四，GPA85，雅思6.5"
香港城市大学商务资讯系统（有IT背景）硕士,"武汉理工大学, 信息管理与信息系统, 应届毕业，GPA86"
香港城市大学环球企业管理硕士,"广西师范大学, 商务英语, 两年工作经验，GPA86.72"
香港理工大学知识管理硕士,"暨南大学, 旅游管理, 工作4年，GPA84.4，雅思6.5"
香港中文大学经济学硕士,"中央财经大学, 国际经济与贸易和金融风险管理, 大四，GPA85，雅思6.5"
香港理工大学专业会计硕士,"重庆大学, 财务管理, 大四，GPA3.21/4，雅思7"
香港中文大学经济学硕士,"北京理工大学, 国际经济与贸易, 大四，GPA86，雅思6.5(5.5)"
香港城市大学应用经济学硕士,"西南财经大学, 工商管理（金融与市场营销）, 已毕业，GPA85，GMAT590"
香港大学会计学硕士,"中国人民大学, 金融, 大四，GPA3.32，雅思6，GMAT590"
香港科技大学金融数学硕士,"中国人民大学, 金融, 大四，GPA3.32，雅思6，GMAT590"
香港城市大学营运与供应链管理硕士,"上海海事大学, 交通管理（航运管理）, 大四，GPA85，雅思6.5"
香港理工大学商业管理硕士,"山东师范大学, 财务管理, 2年工作经验，GPA85，雅思6.5，GMAT650"
香港理工大学专业会计硕士,"河海大学, 人力资源与管理, 大四，GPA84.46，雅思6.5，GMAT660"
香港科技大学会计学硕士,"吉林大学, 会计学, 大四，GPA3.5，雅思6.5，GMAT680"
香港城市大学应用经济学硕士,"广东金融学院, 金融经济学, 半年工作经验，GPA82"
香港城市大学专业会计与企业管治硕士,"河海大学, 人力资源与管理, 大四，GPA84.46，雅思6.5，GMAT660"
香港中文大学商业分析硕士,"西南财经大学, 数学与经济学, 工作一年，GPA80，雅思6.5(5.5)，GMAT710"
香港城市大学专业会计与企业管治硕士,"广东金融学院, 金融经济学, 半年工作经验，GPA82"
香港城市大学组织管理硕士,"广西师范大学, 商务英语, 2年工作经验，GPA86.72"
香港城市大学应用经济学硕士,"苏州大学海外教育学院+维多利亚大学, 经济, 大四，GPA6.27/9，雅思6"
香港城市大学专业会计与企业管治硕士,"武汉理工大学, 金融, 毕业，GPA3.3，雅思7，GMAT590"
香港浸会大学资讯科技管理硕士,"桂林航天工业学院, 市场营销, 大四，GPA87，雅思6.5"
香港中文大学经济学offer一枚,"中国人民大学, 金融, 大四，GPA3.32，雅思6，GMAT590"
香港岭南大学电子商务与供应链管理学offer一枚,"东华大学, 通信工程, 17年毕业，GPA72"
香港城市大学金融学offer一枚,"中山大学, 金融, 大四，GPA80，雅思6.5，GMAT690"
香港大学经济学offer一枚,"纽约州立大学石溪分校, 应用数学与统计 和 经济专业 双学位, 大四，GPA3.84，托福80"
香港理工大学中国商贸管理offer一枚,"多伦多大学, 社会学&环境管理, 大四，GPA2.82/4.0"
香港理工大学中国商贸管理offer一枚,"北京语言大学, 法语, 大四，GPA84，雅思6.5"
香港城市大学国际会计学offer一枚,"江西财经大学, 会计学（国际会计）, 17年毕业，GPA87，雅思7"
香港岭南大学金融学offer一枚,"广东金融学院, 金融经济学, 已毕业，GPA82"
香港城市大学金融数学与统计offer一枚,"广东金融学院, 金融经济学, 已毕业，GPA82"
香港城市大学商务资讯系统（无IT背景）offer一枚,"深圳大学, 金融学, 大四，GPA82，雅思7，GMAT670"
香港大学商业分析offer一枚,"山东大学（威海）, 通信工程, 大四，GPA85，雅思6.5"
香港城市大学专业会计与企业管治offer一枚,"山东师范大学, 财务管理, 3年工作经验，GPA85，雅思6.5，GMAT650"
香港中文大学商业分析offer一枚,"中国人民大学, 应用统计学, 大四，GPA83.95，雅思7(5.5)，GMAT700"
香港岭南大学市场与国际企业学offer一枚,"桂林航天工业学院, 市场营销, 大四，GPA87，雅思6.5"
香港城市大学营运与供应链管理硕士,"东北财经大学, 管理科学, 大四，GPA85.1，雅思6/488"
香港科技大学金融数学offer一枚,"华东师范大学, 金融, 大四，GPA3.45，雅思7.5/111，GMAT740"
香港中文大学经济学硕士,"对外经济贸易大学, 国际经济与贸易, 大四，GPA82，雅思6.5，GMAT700"
香港城市大学金融工程offer一枚,"哈尔滨工业大学, 机械电子（辅修金融）, 大四，GPA81，雅思6.5，GMAT600"
香港中文大学经济学offer一枚,"重庆大学, 公共经济学, 大四，GPA3.67/4，雅思6.5"
香港中文大学金融学offer一枚,"天津财经大学, 金融学, 大四，GPA90，雅思7，GMAT710"
香港中文大学经济学offer一枚,"东北财经大学, 金融学, 大四，GPA4.05，雅思7，GMAT640"
香港岭南大学市场与国际企业学offer一枚,"广东金融学院, 金融经济学, 已毕业，GPA82"
香港中文大学市场营销offer一枚,"厦门大学, 工商管理, 已毕业，GPA82，雅思7，GMAT690"
香港中文大学经济学offer一枚,"南京农业大学, 国际经济与贸易, 大四，GPA86，雅思6.5"
香港中文大学房地产及旅游资产管理offer一枚,"深圳大学, 金融学, 大四，GPA82，雅思7，GMAT670"
香港中文大学经济学offer一枚,"暨南大学, 财务管理, 2年工作经验，GPA87，雅思6.5"
香港城市大学市场营销学offer一枚,"厦门大学, 工商管理, 已毕业，GPA82，雅思7，GMAT690"
香港城市大学市场营销学offer一枚,"南昌大学, 工商管理, 大四，GPA82，雅思6.5"
香港城市大学市场营销学offer一枚,"新南威尔士大学, marketing & accounting, 两年工作经验，GPA66.2，雅思8"
香港岭南大学人力资源管理与组织行为学offer一枚,"中国矿业大学徐海学院, 市场营销, 大四，GPA80"
香港理工大学金融硕士（投资管理）offer一枚,"约克大学（加拿大）, Financial and Business Economic, 2年工作经验，GPA75，GMAT660"
香港中文大学金融学offer一枚,"广东外语外贸大学, 国际经济与贸易, 大四，GPA88，托福105，GMAT700"
香港科技大学信息系统管理offer一枚,"上海财经大学, 世界经济学, 大四，GPA3.08，雅思6.5(6)，GMAT670"
香港城市大学电子商业及知识管理offer一枚,"暨南大学, 旅游管理, 4年工作经验，GPA84.4，雅思6.5"
香港大学工商管理offer一枚,"广东工业大学, 英语翻译, 8年工作经验，GPA81.8，雅思7，GMAT640"
香港中文大学金融学offer一枚,"华东师范大学, 保险, 大四，GPA83.4，雅思7，GMAT710"
香港理工大学金融学硕士（能源及环境金融经济）offer一枚,"深圳大学, 金融学, 大四，GPA82，雅思7，GMAT670"
香港中文大学经济学offer一枚,"华东师范大学, 金融, 大四，GPA3.45，雅思7.5/111，GMAT740"
香港中文大学资讯与科技管理offer一枚,"上海财经大学, 世界经济学, 大四，GPA3.08，雅思6.5(6)，GMAT670"
香港岭南大学市场与国际企业学offer一枚,"中国矿业大学徐海学院, 市场营销, 大四，GPA80"
香港中文大学经济学硕士offer一枚,"西南财经大学, 数学与经济双学位, 半年工作经验，GPA 82，托福80"
香港中文大学商业分析硕士offer一枚,"中南财经政法大学, 经济学, 大四，GPA 83.6，托福98，GMAT 710"
香港城市大学组织管理硕士offer一枚,"华南理工大学, 公共管理, 大四，GPA 85，托福93"
香港岭南大学金融学硕士offer一枚,"大连财经学院, 金融学, 大四，GPA 81，六级467申请"
香港中文大学经济学硕士offer一枚,"山东大学, 国际商务, 大四，GPA 83，雅思6.5，GMAT 680"
香港理工大学人力资源管理硕士offer一枚,"湖南大学, 信息管理与信息系统, 八年工作经验，GPA 78，雅思6"
香港岭南大学人力资源管理与组织行为学硕士offer一枚,"江西师范大学	, 心理学, 大四，GPA 82，六级475申请"
香港大学金融学硕士offer一枚,"上海交通大学, 金融, 大四，GPA 88，雅思7，托福91，GMAT 750"
香港城市大学金融学硕士offer一枚,"南京大学, 保险学, 五年工作经验，GPA 86，托福82"
香港城市大学市场营销学硕士offer一枚,"北京航空航天大学, 金融工程, 大四，GPA 85，六级518申请"
香港城市大学市场营销学硕士offer一枚,"华东师范大学, 英语, 大四，GPA 78，雅思7"
香港中文大学可持续旅游管理硕士offer一枚,"中国矿业大学, 行政管理, 已毕业，GPA 83.68，雅思6"
香港浸会大学资讯科技管理硕士offer一枚,"南京信息工程大学, 计算机科学与技术, 大四，GPA 88，六级551申请"
香港理工大学中国商贸管理硕士offer一枚,"密歇根州立大学, 经济学, 大四，GPA 78"
香港城市大学金融学硕士offer一枚,"西安交通大学, 金融学, 大四，GPA 84，雅思6.5"
香港大学经济学硕士offer一枚,"山西财经大学, 财务管理, 大四，GPA 4/4，托福92，GMAT 620"
香港理工大学中国商贸管理硕士offer一枚,"麦克马斯特大学, 经济学, 大四，GPA 68"
香港理工大学中国商贸管理硕士offer一枚,"华东师范大学, 英语, 大四，GPA 78，雅思7"
香港岭南大学市场与国际企业学硕士offer一枚,"北京航空航天大学, 金融工程, 大四，GPA 85，六级518"
香港城市大学工商管理硕士offer一枚,"湖南大学, 信息管理与信息系统, 八年工作经验，GPA 77，雅思6"
香港中文大学可持续旅游管理硕士offer一枚,"东北师范大学, 旅游管理, 大四，GPA 88，托福105"
香港城市大学组织管理offer一枚,"武汉晴川学院, 会计, 大四，有创业经历，六级474，GPA85"
香港理工大学商业管理硕士offer一枚,"华东师范大学, 英语, 大四，GPA 78，雅思7"
香港中文大学会计学硕士offer一枚,"东北财经大学, 会计学, 大四，GPA 87，雅思7"
香港理工大学知识管理硕士offer一枚,"湖南大学, 信息管理与信息系统, 八年工作经验，GPA 77，雅思6"
香港大学商业分析硕士offer一枚,"大连理工大学, 经济学, 大四，GPA 83，雅思7，GMAT 700"
香港科技大学全球运营硕士offer一枚,"对外经济贸易大学, 金融学, 大四，GPA 86，雅思7，GMAT 730"
香港科技大学经济学硕士offer一枚,"四川大学, 经济学, 大四，GPA 88，雅思7.5，GMAT 670"
香港城市大学市场营销学硕士offer一枚,"西蒙弗雷泽大学, 经济学, 大四，GPA 2.97"
香港理工大学商业管理硕士offer一枚,"北京第二外国语学院, 阿拉伯语, 一年工作经验，GPA 83，雅思7"
香港大学经济学硕士offer一枚,"四川大学, 经济学, 大四，GPA 88，雅思7.5，GMAT 670"
香港城市大学组织管理硕士offer一枚,"北京第二外国语学院	, 阿拉伯语, 一年工作经验，GPA 83，雅思7"
香港理工大学中国商贸管理硕士offer一枚,"北京第二外国语学院	, 阿拉伯语, 一年工作经验，GPA 83，雅思7"
香港理工大学科技应用数学（精算及投资科学）硕士offer一枚,"大连理工大学, 信息与计算科学, 大四，GPA 80，托福81，GRE 313+3"
香港理工大学科技应用数学（精算及投资科学）硕士offer一枚,"华中农业大学, 信息与计算科学, 大四，GPA 81，雅思7"
香港岭南大学金融学硕士offer一枚,"武汉晴川学院, 会计学, 大四，GPA 85，六级474申请"
香港岭南大学人力资源管理及组织行为学硕士offer一枚,"武汉晴川学院, 会计学, 大四，GPA 85，六级474申请"
香港城市大学专业会计与企业管治硕士offer一枚,"山东大学（威海）, 国际经济与贸易, 大四，GPA 84，雅思6.5"
香港城市大学应用经济学硕士offer一枚,"西安交通大学	, 会计学, 大四，GPA 78"
香港城市大学应用经济学硕士offer一枚,"中南财经政法大学	, 金融学, 大四，GPA 80，雅思6.5"
香港城市大学专业会计与企业管治硕士offer一枚,"中南财经政法大学	, 金融学, 大四，GPA 80，雅思6.5"
香港理工大学科技应用数学（精算及投资学）硕士offer一枚,"华南理工大学, 应用数学, 大四，GPA 87，雅思7"
香港城市大学应用经济学硕士offer一枚,"中南财经政法大学, 统计经济学, 大四，GPA 87，雅思6.5"
香港中文大学经济学硕士offer一枚,"中央财经大学, 投资学, 大四，GPA 91，雅思7"
香港理工大学中国商贸管理硕士offer一枚,"澳门大学, 工商管理（环球商业管理）, 大四，GPA 81，雅思7"
香港中文大学经济学硕士offer一枚,"东北财经大学, 保险, 大四，GPA 87，雅思7"
香港中文大学会计学硕士offer一枚,"东南大学, 会计, 大四，GPA 85，雅思7，GMAT 670"
香港理工大学科技应用数学（精算及投资科学）硕士offer一枚,"中国石油大学（华东）, 信息与计算科学, 大四，GPA 81，雅思6"
香港城市大学应用经济学硕士offer一枚,"四川大学	, 财务管理, 大四，GPA 86，雅思7"
香港理工大学专业会计硕士offer一枚,"南京师范大学, 国际经济与贸易, 十五年工作经验，GPA 85，雅思6.5"
香港浸会大学会计硕士offer一枚,"南京审计大学, 审计学, 大四，GPA 88，雅思7"
香港科技大学金融数学硕士offer一枚,"中国人民大学, 应用统计学, 大四，GPA 83，雅思6.5"
香港城市大学商务资讯系统（无IT背景）硕士offer一枚,"中南财经政法大学, 金融学, 大四，GPA 80，雅思6.5"
香港中文大学经济学硕士offer一枚,"南京师范大学, 人力资源管理, 大四，GPA 84，雅思6.5"
香港浸会大学应用经济学硕士offer一枚,"中南财经政法大学	, 金融学, 大四，GPA 80，雅思6.5"
香港中文大学经济学硕士offer一枚,"四川大学, 经济学, 大四，GPA 88，雅思7.5，GMAT 670"
香港中文大学商业分析硕士offer一枚,"大连理工大学, 经济学, 大四，GPA 83，雅思7，GMAT 700"
香港理工大学国际葡萄酒管理硕士offer一枚,"西北农林科技大学, 葡萄与葡萄酒工程, 七年半工作经验，GPA 74.81，雅思6"
香港浸会大学资讯科技管理硕士offer一枚,"朱尼亚塔学院, Environmental Economics, 两年半工作经验，GPA 2.78/4"
香港城市大学商务资讯系统（无IT背景）硕士offer一枚,"北京工商大学, 经济学, 已毕业，GPA 85，雅思7"
香港中文大学会计学硕士offer一枚,"中南财经政法大学, 会计, 大四，GPA 88.46，雅思6.5，GMAT 680"
香港科技大学经济学硕士offer一枚,"西安交通大学, 数学经济与金融, 大四，GPA 81，托福100，GMAT 720"
香港理工大学会计学硕士offer一枚,"中南财经政法大学, 会计, 大四，GPA 88.46，雅思6.5，GMAT 680"
香港浸会大学商业管理硕士offer一枚,"广东金融学院, 商务翻译, 大四，GPA 81，雅思6.5"
香港中文大学经济学硕士offer一枚,"山东大学, 风险管理与保险, 大四，GPA 84，雅思6.5"
香港城市大学应用经济硕士offer一枚,"南开大学, 智能科学与技术, 大四，GPA 85，六级497"
香港中文大学经济学硕士offer一枚,"四川大学, 经济学, 大四，GPA 86.4，雅思6.5，GMAT 650"
香港城市大学国际会计学硕士offer一枚,"中南财经政法大学, 会计, 大四，GPA 88.64，雅思6.5，GMAT 680"
香港浸会大学商业管理硕士offer一枚,"北京第二外国语学院, 阿拉伯语, GPA 83，雅思7，一年工作经验"
香港浸会大学应用经济学硕士offer一枚,"武汉理工大学, 金融学, 大四，GPA 85，雅思7"
香港理工大学科技应用数学（精算及投资科学）硕士offer一枚,"中国人民大学	, 数学与应用数学, 大四，GPA 76，雅思6"
香港城市大学金融工程硕士offer一枚,"南京大学, 保险, GPA 86，托福82，五年工作经验"
香港理工大学金融硕士（投资管理）硕士offer一枚,"华南理工大学, 应用数学, 大四，GPA 87，雅思7"
香港城市大学应用经济学硕士offer一枚,"南京审计大学, 审计学, 大四，GPA 88，雅思7"
香港科技大学经济学硕士offer一枚,"对外经济贸易大学, 金融工程, 大四，GPA 3.15/4，托福109，GRE 326+4"
香港城市大学商务资讯系统（无IT背景）硕士offer一枚,"中南财经政法大学, 统计, 大四，GPA82，六级463"
香港城市大学应用经济学硕士offer一枚,"武汉大学, 财政学, 大四，GPA 86，托福88"
香港理工大学专业会计硕士offer一枚,"华中农业大学, 会计, 已毕业，GPA 79，雅思 6.5"
香港科技大学经济学硕士offer一枚,"上海交通大学, 工商管理, 大四，GPA 83，托福 94，GMAT 710"
香港科技大学全球运营硕士offer一枚,"上海交通大学, 工商管理, 大四，GPA 83，托福 94，GMAT 710"
香港科技大学经济学硕士offer一枚,"上海交通大学, 工商管理, 大四，GPA 83，托福 94，GMAT 710"
